participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
24;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;672
24;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;626
24;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;599
24;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;694
24;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;823
24;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;732
24;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;534
24;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;819
24;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;840
24;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;736
24;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;649
24;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;662
24;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;680
24;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;667
24;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;935
24;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;658
24;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;1194
24;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;988
24;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;619
24;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;614
24;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;1189
24;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;702
24;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;655
24;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;585
24;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;820
24;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;676
24;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;873
24;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;601
24;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;662
24;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;616
24;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;518
24;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;805
24;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;520
24;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;659
24;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;1077
24;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;649
24;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;552
24;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;705
24;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;573
24;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;626
24;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;501
24;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;580
24;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;701
24;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;569
24;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;677
24;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;586
25;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;869
25;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;634
25;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;729
25;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;808
25;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;1;2;563
25;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;1;2;722
25;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;705
25;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;840
25;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;1;2;1010
25;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;721
25;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;631
25;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;653
25;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;706
25;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;685
25;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;921
25;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;605
25;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;582
25;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;638
25;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;666
25;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;592
25;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;2;2;503
25;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;575
25;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;629
25;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;636
25;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;679
25;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;588
25;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;664
25;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;681
25;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;565
25;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;512
25;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;640
25;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;1;2;1010
25;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;766
25;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;695
25;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;673
25;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;610
25;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;585
25;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;596
25;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;761
25;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;619
25;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;501
25;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;693
25;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;598
25;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;629
25;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;550
25;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;1;2;779
25;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;1;2;824
25;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;534
25;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;596
25;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;649
25;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;634
25;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;1114
25;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;1261
25;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;795
25;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;557
25;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;765
25;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;678
25;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;553
25;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;604
25;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;1;2;517
25;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;720
25;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;802
25;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;730
25;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;847
25;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1072
25;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;689
25;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;762
25;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;694
25;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;598
25;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;655
25;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;662
25;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;629
25;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;629
25;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;757
25;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;539
25;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;585
25;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;729
25;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;511
25;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;596
25;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;769
25;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;656
25;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;600
25;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;585
25;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;524
25;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;578
25;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;615
25;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;666
25;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;638
25;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;1102
25;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;624
25;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;627
25;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;1012
25;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;682
25;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;780
25;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;611
25;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;580
25;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;519
25;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;539
25;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;537
25;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;560
25;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;1;2;583
25;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;577
25;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;611
25;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;579
25;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;617
25;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;632
25;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;687
25;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;576
25;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;537
25;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;595
25;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;550
25;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;583
25;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;554
25;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;710
25;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;975
25;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;618
25;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;595
25;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;1;2;731
25;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;575
25;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;650
25;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;716
25;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;1080
25;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;668
25;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;633
25;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;610
25;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;697
25;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;570
25;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;574
25;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;662
25;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;1104
25;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;561
25;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;647
25;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;636
25;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;573
25;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;670
25;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;571
25;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;822
25;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;577
25;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;630
25;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;591
25;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;675
25;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;608
25;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;595
25;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;539
25;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;705
25;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;582
25;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;522
25;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;719
25;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;512
25;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;711
25;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;661
25;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;756
25;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;808
25;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;1;2;830
25;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;788
25;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;670
25;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;580
25;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;815
25;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;628
25;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;624
25;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;547
25;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;521
25;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;2;2;749
25;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;596
25;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;575
25;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;619
25;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;772
25;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;816
25;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;780
25;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;556
25;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;631
25;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;1206
25;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;870
25;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;624
25;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;580
25;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;706
25;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;661
25;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;663
25;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;694
25;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;587
25;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;1;2;866
25;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;853
25;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;652
25;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;608
25;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;706
25;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;588
25;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;678
25;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;545
25;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;567
26;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;1011
26;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;812
26;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;865
26;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;701
26;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;862
26;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;635
26;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;671
26;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;735
26;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;801
26;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;671
26;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;1027
26;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;911
26;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;680
26;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;792
26;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;1175
26;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;606
26;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;756
26;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;864
26;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;757
26;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;645
26;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;760
26;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;760
26;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;663
26;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;943
26;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;723
26;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;980
26;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;706
26;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;922
26;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;723
26;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;595
26;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;697
26;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;643
26;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;663
26;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;703
26;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;650
26;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;606
26;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;652
26;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;726
26;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;1103
26;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;640
26;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;806
26;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;786
26;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;672
26;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;731
26;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;644
26;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;744
26;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;790
26;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;950
26;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;654
26;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;858
26;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;797
26;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;609
26;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;744
26;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;847
26;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;724
26;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;644
26;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;614
26;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;678
26;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;1063
